試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,8,,仲本賢優,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,9,,今村貴彦,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,10,,山内晶大,4,■,■,■,■,nan,13,9,0,69.2,69.2,2.25,0,0,0,-,3,0.75,14,0,2,1,-1.8,1,0,0,0.0,12,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,13,,クビアクミハウ,4,■,■,■,■,nan,26,15,3,57.7,46.2,3.75,2,1,0,50.0,2,0.50,14,1,3,4,8.9,33,18,7,65.2,18,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,16,L,伊賀亮平,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,5,5,57.7,0,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,20,,新貴裕,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,0,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,21,,兒玉康成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,22,,小宮雄一郎,4,■,■,■,■,nan,11,4,1,36.4,27.3,1.00,0,0,0,-,1,0.25,17,1,0,1,7.4,0,0,0,-,6,,,,,,,,
2021-03-20,パナソニックパンサーズ,ウルフドッグス名古屋,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,106,59,6,55.7,50.0,14.75,17,12,0,70.6,11,2.75,98,3,10,17,4.8,80,33,22,55.0,73,126,70,10,55.6,3,0.75,6.2,65.7
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,1,,藤中優斗,3,■,■,nan,□,nan,5,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,1,2,2.3,12,2,4,33.3,0,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,2,,金丸晃大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,3,,伏見大和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,4,,福山汰一,4,■,■,■,■,nan,8,1,1,12.5,0.0,0.25,0,0,0,-,2,0.50,20,1,1,6,11.2,0,0,0,-,4,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,6,,フォンテレスフェリペ,4,■,■,■,■,nan,28,13,2,46.4,39.3,3.25,1,0,1,0.0,3,0.75,14,0,5,3,-3.6,31,14,4,51.6,16,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,8,,郡浩也,4,□,□,■,■,nan,19,6,2,31.6,21.1,1.50,7,3,1,42.9,0,-,7,1,1,2,17.9,14,5,4,50.0,7,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,9,,村山豪,4,■,■,■,■,nan,11,6,0,54.5,54.5,1.50,0,0,0,-,1,0.25,11,0,1,1,0.0,2,1,0,50.0,7,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,10,,小林光輝,3,■,■,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,11,,袴谷亮介,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,12,,興梠亮,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,14,,西田有志,4,■,■,■,■,nan,55,26,8,47.3,32.7,6.50,19,11,4,57.9,2,0.50,16,2,3,6,17.2,0,0,0,-,30,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,15,,宮浦健人,4,□,□,□,□,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,0,-,6,0,2,0,-8.3,0,0,0,-,2,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,16,,久保山尚,3,nan,□,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,17,L,本間隆太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,6,4,50.0,0,,,,,,,,
2021-03-21,ジェイテクトSTINGS,JTサンダーズ広島,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,130,55,13,42.3,32.3,13.75,27,14,6,51.9,8,2.00,95,4,14,21,6.1,75,28,16,48.0,67,131,52,5,39.7,8,2.00,8.2,57.5
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,1,,安永拓弥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,2,,小野寺太志,4,■,■,■,■,nan,8,4,0,50.0,50.0,1.00,0,0,0,-,1,0.25,17,0,2,6,5.9,2,2,0,100.0,5,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,4,,中島健太,4,■,■,■,■,nan,6,2,0,33.3,33.3,0.50,0,0,0,-,1,0.25,14,2,2,2,14.3,1,1,0,100.0,5,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,6,,エドガートーマス,4,■,■,■,■,nan,59,28,2,47.5,44.1,7.00,22,15,0,68.2,0,-,17,0,2,7,7.4,0,0,0,-,28,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,7,,八子大輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,12,,合田心平,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,14,,熊倉允,1,nan,nan,□,nan,nan,4,1,0,25.0,25.0,1.00,2,0,0,0.0,0,-,1,0,1,0,-25.0,0,0,0,-,1,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,15,L,唐川大志,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,14,6,54.8,0,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,16,,西知恕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,17,,金子聖輝,4,■,■,■,■,nan,6,1,0,16.7,16.7,0.25,0,0,0,-,4,1.00,13,0,3,4,1.9,0,0,0,-,5,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,18,,山本将平,4,■,■,■,■,nan,21,9,1,42.9,38.1,2.25,1,1,0,100.0,2,0.50,15,1,2,7,15.0,14,8,2,64.3,12,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,19,,陳建禎,4,■,■,■,■,nan,25,7,2,28.0,20.0,1.75,2,0,1,0.0,0,-,13,1,2,3,9.6,28,9,10,50.0,8,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,20,,坂下純也,2,nan,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,4,2,2,75.0,0,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,22,,西村信,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,JTサンダーズ広島,ジェイテクトSTINGS,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,131,52,5,39.7,35.9,13.00,27,16,1,59.3,8,2.00,92,4,15,29,8.2,80,36,20,57.5,64,130,55,13,42.3,8,2.00,6.1,48.0
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,1,L,鶴田大樹,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,7,3,85.0,0,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,3,,小野遥輝,3,■,■,■,nan,nan,5,5,0,100.0,100.0,1.67,0,0,0,-,2,0.67,13,1,5,3,3.8,0,0,0,-,8,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,8,,柳田将洋,2,■,■,nan,nan,nan,9,7,1,77.8,66.7,3.50,3,2,1,66.7,0,-,6,0,2,2,0.0,4,1,1,37.5,7,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,9,,大宅真樹,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,2,0.67,7,0,2,2,0.0,0,0,0,-,2,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,10,,藤中謙也,3,■,■,■,nan,nan,9,7,1,77.8,66.7,2.33,4,3,1,75.0,1,0.33,7,1,1,1,14.3,20,10,4,60.0,9,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,11,,秦耕介,2,nan,□,■,nan,nan,5,4,0,80.0,80.0,2.00,1,1,0,100.0,0,-,9,1,1,5,22.2,5,1,1,30.0,5,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,12,,塩田達也,1,■,nan,nan,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,13,,ムセルスキードミトリー,2,■,■,nan,nan,nan,11,11,0,100.0,100.0,5.50,5,5,0,100.0,0,-,7,1,2,3,17.9,0,0,0,-,12,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,14,,加藤久典,2,nan,■,■,nan,nan,3,3,0,100.0,100.0,1.50,0,0,0,-,3,1.50,7,1,0,3,25.0,0,0,0,-,7,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,15,L,喜入祥充,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,18,,小川猛,1,□,nan,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,19,,栗山雅史,2,nan,□,■,nan,nan,8,5,1,62.5,50.0,2.50,2,1,1,50.0,0,-,5,0,0,3,15.0,0,0,0,-,5,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,20,,西田寛基,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,0,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,21,,佐藤謙次,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,6.2,0,0,0,-,0,,,,,,,,
2021-03-21,サントリーサンバーズ,大分三好ヴァイセアドラー,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,54,44,3,81.5,75.9,14.67,15,12,3,80.0,8,2.67,73,5,15,25,10.3,39,19,9,60.3,57,63,27,5,42.9,2,0.67,5.7,43.8
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,1,,バグナスブライアン,3,■,■,■,nan,nan,16,9,1,56.2,50.0,3.00,6,4,0,66.7,0,-,7,1,2,0,7.1,18,4,3,30.6,10,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,4,,勝将哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,5,,大西基之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,7,L,松尾敬介,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,8,,川口喬,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.33,6,0,1,3,8.3,1,0,1,50.0,1,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,9,,林一壽,3,■,■,■,nan,nan,4,2,1,50.0,25.0,0.67,0,0,0,-,0,-,7,0,0,1,3.6,4,1,2,50.0,2,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,10,,山田滉太,3,■,■,■,nan,nan,12,3,1,25.0,16.7,1.00,2,1,0,50.0,0,-,10,1,3,5,15.0,20,8,4,50.0,4,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,11,,ストックトンカーティス,3,■,■,■,nan,nan,13,8,1,61.5,53.8,2.67,3,3,0,100.0,0,-,6,1,2,0,8.3,0,0,0,-,9,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,13,L,久保田雅人,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,5,2,66.7,0,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,16,,濱本豊,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,18,,古賀健太,3,□,□,□,nan,nan,14,5,1,35.7,28.6,1.67,3,1,1,33.3,0,-,3,0,2,0,-16.7,0,0,0,-,5,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,21,,井口直紀,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,0,1,2.8,1,0,0,0.0,0,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,22,,藤岡諒馬,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,24,,米田亘希,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,3,0,1,1,0.0,3,0,1,16.7,1,,,,,,,,
2021-03-21,大分三好ヴァイセアドラー,サントリーサンバーズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,63,27,5,42.9,34.9,9.00,14,9,1,64.3,2,0.67,53,3,11,11,5.7,56,18,13,43.8,32,54,44,3,81.5,8,2.67,10.3,60.3
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,1,,富松崇彰,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,2,,高橋健太郎,3,■,■,■,nan,nan,12,10,2,83.3,66.7,3.33,0,0,0,-,1,0.33,8,0,2,3,3.1,0,0,0,-,11,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,3,L,山口拓海,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,12,3,67.5,0,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,4,,パダルクリスティアン,3,■,■,■,nan,nan,27,17,2,63.0,55.6,5.67,7,5,0,71.4,0,-,15,1,1,8,18.3,0,0,0,-,18,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,5,,米山裕太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,6,,落合一貴,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,3,2,-3.6,0,0,0,-,0,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,7,,峯村雄大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,9,,富田将馬,3,■,■,■,nan,nan,19,8,0,42.1,42.1,2.67,5,3,0,60.0,3,1.00,9,0,3,0,-8.3,20,7,10,60.0,11,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,10,,星野秀知,3,■,■,■,nan,nan,9,4,1,44.4,33.3,1.33,0,0,0,-,0,-,8,0,0,0,0.0,6,5,0,83.3,4,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,14,,酒井啓輔,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,2,0,0,1,12.5,0,0,0,-,1,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,15,,李博,3,■,■,■,nan,nan,7,4,0,57.1,57.1,1.33,0,0,0,-,3,1.00,15,1,1,8,18.3,1,1,0,100.0,8,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,17,,小澤宙輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,18,,鈴木悠二,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,21,,藤井直伸,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,8,0,1,0,-3.1,1,0,0,0.0,1,,,,,,,,
2021-03-21,東レアローズ,VC長野トライデンツ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,74,43,5,58.1,51.4,14.33,12,8,0,66.7,9,3.00,74,2,12,22,6.1,48,25,13,65.6,54,79,36,6,45.6,4,1.33,2.0,48.4
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,3,,池田颯太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,4,,中村竜輔,3,■,■,■,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,0,-,13,0,1,2,1.9,0,0,0,-,2,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,5,,笠利真吾,2,nan,□,■,nan,nan,8,2,0,25.0,25.0,1.00,0,0,0,-,0,-,5,0,0,1,5.0,9,1,3,27.8,2,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,6,,伊藤樹,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,2,33.3,0,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,7,,戸嵜嵩大,3,■,■,■,nan,nan,17,6,2,35.3,23.5,2.00,4,2,1,50.0,0,-,8,0,6,1,-15.6,21,7,5,45.2,6,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,8,,河東祐大,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,9,,池田幸太,2,■,■,nan,nan,nan,7,3,0,42.9,42.9,1.50,0,0,0,-,0,-,5,0,3,0,-15.0,12,1,7,37.5,3,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,10,,ヌルムルキリヴァン,3,■,■,■,nan,nan,39,22,4,56.4,46.2,7.33,24,14,4,58.3,1,0.33,12,2,3,3,16.7,0,0,0,-,25,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,12,L,山本憲吾,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,3,67.9,0,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,13,,椿芽久,2,nan,□,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.50,4,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,14,,矢貫龍馬,3,■,■,■,nan,nan,4,1,0,25.0,25.0,0.33,0,0,0,-,2,0.67,10,0,0,3,7.5,3,3,0,100.0,3,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,15,,波佐間泰平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,16,,森崎健史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,21,L,高澤和貴,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,VC長野トライデンツ,東レアローズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,79,36,6,45.6,38.0,12.00,28,16,5,57.1,4,1.33,61,2,13,10,2.0,62,20,20,48.4,42,74,43,5,58.1,9,3.00,6.1,65.6
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,1,,松本慶彦,3,■,■,■,nan,nan,9,6,0,66.7,66.7,2.00,0,0,0,-,2,0.67,9,0,1,3,5.6,0,0,0,-,8,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,2,,樋口裕希,3,■,■,■,nan,nan,17,13,0,76.5,76.5,4.33,8,6,0,75.0,0,-,11,0,3,1,-4.5,9,6,1,72.2,13,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,4,,高野直哉,3,■,■,■,nan,nan,17,8,1,47.1,41.2,2.67,2,1,0,50.0,0,-,9,2,0,5,36.1,19,8,7,60.5,10,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,6,,山崎貴矢,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,7,,出耒田敬,3,■,■,■,nan,nan,7,6,0,85.7,85.7,2.00,0,0,0,-,0,-,9,0,2,1,-2.8,1,1,0,100.0,6,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,8,,佐川翔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,10,,千々木駿介,3,□,□,□,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,11,,関田誠大,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,12,0,2,2,0.0,0,0,0,-,1,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,12,,小池勇輝,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,1,1,25.0,3,3,0,100.0,1,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,14,,山口頌平,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,18,,梅本鈴太郎,1,nan,nan,□,nan,nan,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,20,L,山本智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,2,83.3,0,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,23,,鵜野幸也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-03-21,堺ブレイザーズ,FC東京,3,0,1,24,,ジョンウェント,3,■,■,■,nan,nan,18,12,3,66.7,50.0,4.00,7,5,2,71.4,1,0.33,18,2,2,5,15.3,0,0,0,-,15,,,,,,,,
