試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-06,ヴィクトリーナ姫路,5,,長野有紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,6,,金杉由香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,7,,堀込奈央,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,8,,宮地佳乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,11,,荒谷栞,3,■,■,■,nan,nan,16,11,0,68.8,68.8,3.67,0,0,0,-,0,-,10,0,0,4,10.0,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,12,,孫田菜奈,2,□,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,13,,田中咲希,3,■,■,■,nan,nan,34,15,2,44.1,38.2,5.00,0,0,0,-,0,-,10,0,0,3,7.5,11,2,2,27.3,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,14,,佐々木千紘,3,■,■,■,nan,nan,13,5,2,38.5,23.1,1.67,0,0,0,-,2,0.67,13,0,0,6,11.5,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,15,,松本愛希穂,3,■,■,■,nan,nan,28,7,1,25.0,21.4,2.33,2,0,0,0.0,0,-,19,1,0,9,17.1,36,18,12,66.7,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,18,,溝口由利香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,20,,マルティニュークアリョーナ,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,ヴィクトリーナ姫路,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,130,56,6,43.1,38.5,18.67,7,3,0,42.9,3,1.00,73,3,0,30,14.4,56,26,15,59.8,136,43,11,31.6,5,1.67,7.2,49.3
2021-02-06,岡山シーガルズ,4,,吉岡美晴,2,■,■,nan,nan,nan,21,4,3,19.0,4.8,2.00,0,0,0,-,0,-,4,0,0,0,0.0,21,9,3,50.0,,,,,,,,
2021-02-06,岡山シーガルズ,5,,宇賀神みずき,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-06,岡山シーガルズ,6,,渡邊真恵,3,■,■,■,nan,nan,23,6,3,26.1,13.0,2.00,0,0,0,-,0,-,7,0,0,2,7.1,2,0,1,25.0,,,,,,,,
2021-02-06,岡山シーガルズ,8,,及川真夢,3,■,■,■,nan,nan,28,11,0,39.3,39.3,3.67,0,0,0,-,1,0.33,9,0,0,3,8.3,1,0,1,50.0,,,,,,,,
2021-02-06,岡山シーガルズ,10,,西村弥菜美,2,□,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,1,8.3,2,2,0,100.0,,,,,,,,
2021-02-06,岡山シーガルズ,12,,居村杏奈,2,nan,■,■,nan,nan,7,4,1,57.1,42.9,2.00,0,0,0,-,0,-,8,1,0,2,18.8,0,0,0,-,,,,,,,,
2021-02-06,岡山シーガルズ,14,,宮下遥,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,0,5,15.6,0,0,0,-,,,,,,,,
2021-02-06,岡山シーガルズ,18,,金田修佳,3,■,■,■,nan,nan,26,9,1,34.6,30.8,3.00,0,0,0,-,1,0.33,10,0,0,1,2.5,20,10,4,60.0,,,,,,,,
2021-02-06,岡山シーガルズ,20,L,丸山亜季,2,〇,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,岡山シーガルズ,22,L,船田芽依,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,3,3,56.2,,,,,,,,
2021-02-06,岡山シーガルズ,26,,長瀬そら,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,岡山シーガルズ,27,,楢崎慈恵,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2021-02-06,岡山シーガルズ,28,,川島亜依美,1,■,nan,nan,nan,nan,4,3,0,75.0,75.0,3.00,0,0,0,-,1,1.00,2,0,1,0,-12.5,0,0,0,-,,,,,,,,
2021-02-06,岡山シーガルズ,33,,中本柚朱,3,□,□,■,nan,nan,24,6,3,25.0,12.5,2.00,0,0,0,-,2,0.67,4,0,0,1,6.2,19,4,4,31.6,,,,,,,,
2021-02-06,岡山シーガルズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,136,43,11,31.6,23.5,14.33,0,0,0,-,5,1.67,59,1,2,15,7.2,73,28,16,49.3,130,56,6,43.1,3,1.00,14.4,59.8
2021-02-06,日立リヴァーレ,1,,上坂瑠子,3,■,■,■,nan,nan,23,4,1,17.4,13.0,1.33,2,0,0,0.0,0,-,8,0,1,3,6.2,20,14,2,75.0,,,,,,,,
2021-02-06,日立リヴァーレ,2,,小野寺友香,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,1,0,1,17.9,0,0,0,-,,,,,,,,
2021-02-06,日立リヴァーレ,3,,堀井有蘭,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,0,0.0,,,,,,,,
2021-02-06,日立リヴァーレ,4,,窪田美侑,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,3,0,2,33.3,,,,,,,,
2021-02-06,日立リヴァーレ,5,,タップハンナ,1,■,nan,nan,nan,nan,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,,,,,,,,
2021-02-06,日立リヴァーレ,6,,芳賀舞波,2,nan,■,■,nan,nan,6,0,0,0.0,0.0,-,0,0,0,-,2,1.00,6,0,0,2,8.3,0,0,0,-,,,,,,,,
2021-02-06,日立リヴァーレ,7,L,齋藤加奈子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,6,2,53.8,,,,,,,,
2021-02-06,日立リヴァーレ,10,L,小池杏菜,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,日立リヴァーレ,13,,長内美和子,1,nan,□,nan,nan,nan,7,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,0,1,5.0,3,1,0,33.3,,,,,,,,
2021-02-06,日立リヴァーレ,14,,入澤まい,3,■,■,■,nan,nan,13,4,0,30.8,30.8,1.33,0,0,0,-,1,0.33,12,1,3,2,6.2,0,0,0,-,,,,,,,,
2021-02-06,日立リヴァーレ,17,,オクム大庭冬美ハウィ,3,■,■,■,nan,nan,53,20,2,37.7,34.0,6.67,7,2,1,28.6,1,0.33,10,1,1,2,12.5,0,0,0,-,,,,,,,,
2021-02-06,日立リヴァーレ,18,,境紗里奈,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-06,日立リヴァーレ,19,,野中瑠衣,3,■,■,■,nan,nan,21,11,0,52.4,52.4,3.67,0,0,0,-,0,-,7,0,3,1,-7.1,24,8,6,45.8,,,,,,,,
2021-02-06,日立リヴァーレ,21,,雑賀恵斗,2,nan,□,■,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,1,0.50,5,0,1,0,-5.0,0,0,0,-,,,,,,,,
2021-02-06,日立リヴァーレ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,128,42,3,32.8,30.5,14.00,9,2,1,22.2,5,1.67,66,3,9,14,6.4,66,29,12,53.0,121,49,4,40.5,9,3.00,11.3,62.7
2021-02-06,JTマーヴェラス,1,,芥川愛加,3,■,■,■,nan,nan,7,3,0,42.9,42.9,1.00,0,0,0,-,1,0.33,13,2,1,4,21.2,1,1,0,100.0,,,,,,,,
2021-02-06,JTマーヴェラス,2,,林琴奈,3,■,■,■,nan,nan,23,11,1,47.8,43.5,3.67,2,1,0,50.0,3,1.00,14,1,0,4,14.3,15,7,5,63.3,,,,,,,,
2021-02-06,JTマーヴェラス,4,,橘井友香,2,□,□,nan,nan,nan,5,1,0,20.0,20.0,0.50,0,0,0,-,1,0.50,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2021-02-06,JTマーヴェラス,5,,柴田真果,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,,,,,,,,
2021-02-06,JTマーヴェラス,6,,田中瑞稀,3,■,■,■,nan,nan,30,11,2,36.7,30.0,3.67,5,1,2,20.0,0,-,10,0,1,3,5.0,24,13,4,62.5,,,,,,,,
2021-02-06,JTマーヴェラス,7,,ヌクジャンタットダオ,3,■,■,■,nan,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,3,1.00,15,1,1,4,11.7,0,0,0,-,,,,,,,,
2021-02-06,JTマーヴェラス,8,,籾井あき,3,■,■,■,nan,nan,7,3,0,42.9,42.9,1.00,0,0,0,-,1,0.33,4,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-02-06,JTマーヴェラス,10,,ドルーズアンドレア,3,■,■,■,nan,nan,40,16,0,40.0,40.0,5.33,10,3,0,30.0,0,-,8,0,3,3,0.0,0,0,0,-,,,,,,,,
2021-02-06,JTマーヴェラス,11,,目黒優佳,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,7,4,2,71.4,,,,,,,,
2021-02-06,JTマーヴェラス,13,,西川有喜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,JTマーヴェラス,14,,ヒックマンジャスティス,1,nan,nan,□,nan,nan,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,3,0,0,1,8.3,1,0,1,50.0,,,,,,,,
2021-02-06,JTマーヴェラス,15,L,小幡真子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,3,1,50.0,,,,,,,,
2021-02-06,JTマーヴェラス,16,,和田由紀子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,JTマーヴェラス,17,,神田さくら,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,JTマーヴェラス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,121,49,4,40.5,37.2,16.33,17,5,2,29.4,9,3.00,75,4,7,25,11.3,55,28,13,62.7,128,42,3,32.8,5,1.67,6.4,53.0
2021-02-06,東レアローズ,1,,井上奈々朱,4,■,■,■,■,nan,11,2,2,18.2,0.0,0.50,0,0,0,-,2,0.50,12,0,1,7,12.5,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,2,,大野果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,4,,白井美沙紀,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,5,,中田紫乃,2,□,□,nan,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0,,,,,,,,
2021-02-06,東レアローズ,6,L,中島未来,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,4,5,59.1,,,,,,,,
2021-02-06,東レアローズ,7,,クランヤナ,4,■,■,■,■,nan,36,19,3,52.8,44.4,4.75,8,4,0,50.0,3,0.75,15,2,2,2,13.3,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,8,,小川愛里奈,4,■,■,■,■,nan,20,12,1,60.0,55.0,3.00,0,0,0,-,1,0.25,13,1,1,5,15.4,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,9,,黒後愛,4,■,■,■,■,nan,49,17,4,34.7,26.5,4.25,7,0,2,0.0,2,0.50,12,1,1,2,10.4,42,12,18,50.0,,,,,,,,
2021-02-06,東レアローズ,10,,関菜々巳,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,14,1,0,2,10.7,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,11,L,水杉玲奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,12,,石川真佑,4,■,■,■,■,nan,35,12,3,34.3,25.7,3.00,4,0,0,0.0,0,-,20,1,0,5,11.2,21,11,4,61.9,,,,,,,,
2021-02-06,東レアローズ,13,,野呂加南子,3,□,□,□,nan,nan,3,1,1,33.3,0.0,0.33,0,0,0,-,0,-,3,0,0,3,25.0,5,2,0,40.0,,,,,,,,
2021-02-06,東レアローズ,14,,大崎琴未,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,15,,坂本侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,東レアローズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,159,64,14,40.3,31.4,16.00,19,4,2,21.1,8,2.00,97,6,6,29,12.1,81,30,28,54.3,148,50,8,33.8,13,3.25,6.2,46.7
2021-02-06,KUROBEアクアフェアリーズ,1,,丸山紗季,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,4,L,馬場ゆりか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,4,70.0,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,6,,山城愛心,4,■,■,■,■,nan,22,6,0,27.3,27.3,1.50,1,0,0,0.0,4,1.00,14,0,1,3,3.6,34,6,13,36.8,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,9,,舛田紗淑,4,■,■,■,■,nan,30,9,0,30.0,30.0,2.25,1,0,0,0.0,2,0.50,16,1,2,4,9.4,45,16,12,48.9,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,10,,リーシモーン,4,■,■,■,■,nan,50,21,4,42.0,34.0,5.25,13,6,0,46.2,3,0.75,13,0,1,6,9.6,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,11,,杉原若葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,12,,浮島杏加子,1,□,nan,nan,nan,nan,3,1,1,33.3,0.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,13,,梅津憂理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,14,,細沼綾,4,■,■,■,■,nan,9,4,0,44.4,44.4,1.00,0,0,0,-,2,0.50,9,0,0,2,5.6,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,15,,小西愛衣,4,■,■,■,■,nan,5,2,0,40.0,40.0,0.50,0,0,0,-,0,-,15,1,1,2,8.3,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,16,,星加輝,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,18,,立石優華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,19,,小杉凜華,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,1,0,-3.6,0,0,0,-,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,21,,道下ひなの,4,■,■,■,■,nan,29,7,3,24.1,13.8,1.75,0,0,0,-,2,0.50,10,0,1,3,5.0,1,0,1,50.0,,,,,,,,
2021-02-06,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,148,50,8,33.8,28.4,12.50,15,6,0,40.0,13,3.25,88,2,7,21,6.2,90,27,30,46.7,159,64,14,40.3,8,2.00,12.1,54.3
2021-02-07,トヨタ車体クインシーズ,1,,鴫原ひなた,3,■,■,■,nan,nan,15,5,3,33.3,13.3,1.67,1,0,1,0.0,1,0.33,4,0,0,2,12.5,16,8,4,62.5,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,6,,村永奈央,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,7,,渡邊彩,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,0,-,7,0,0,1,3.6,1,0,1,50.0,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,8,L,榊原美沙都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,9,,辻彩乃,2,□,□,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,10,,熊井風音,2,nan,□,□,nan,nan,6,1,0,16.7,16.7,0.50,0,0,0,-,0,-,2,0,1,0,-12.5,4,1,2,50.0,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,11,,荒木絵里香,3,■,■,■,nan,nan,10,6,0,60.0,60.0,2.00,0,0,0,-,3,1.00,7,1,0,2,21.4,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,12,,グーパートポーンプン,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,13,,ソロカイテインドレ,3,■,■,■,nan,nan,23,8,1,34.8,30.4,2.67,5,2,0,40.0,1,0.33,9,0,2,6,11.1,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,14,,松本亜弥華,1,nan,nan,□,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,17,,藪田美穂子,3,■,■,■,nan,nan,33,10,3,30.3,21.2,3.33,1,1,0,100.0,0,-,11,0,2,4,4.5,31,6,13,40.3,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,18,,山上有紀,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,19,L,安井由香子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,5,5,44.1,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,20,,山形理沙子,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.33,9,0,1,4,8.3,0,0,0,-,,,,,,,,
2021-02-07,トヨタ車体クインシーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,100,33,7,33.0,26.0,11.00,7,3,1,42.9,6,2.00,51,1,7,19,7.8,69,20,25,47.1,97,42,3,43.3,10,3.33,11.6,40.9
2021-02-07,東レアローズ,1,,井上奈々朱,3,■,■,■,nan,nan,5,3,1,60.0,40.0,1.00,0,0,0,-,4,1.33,7,0,1,3,7.1,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,2,,大野果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,4,,白井美沙紀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,5,,中田紫乃,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,1,0.33,7,0,0,3,10.7,17,3,8,41.2,,,,,,,,
2021-02-07,東レアローズ,6,L,中島未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,7,,クランヤナ,3,■,■,■,nan,nan,25,14,0,56.0,56.0,4.67,2,1,0,50.0,1,0.33,11,0,1,7,13.6,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,8,,小川愛里奈,3,■,■,■,nan,nan,13,8,0,61.5,61.5,2.67,0,0,0,-,2,0.67,7,0,0,1,3.6,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,9,,黒後愛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,10,,関菜々巳,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,13,1,0,3,13.5,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,11,L,水杉玲奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,3,4,50.0,,,,,,,,
2021-02-07,東レアローズ,12,,石川真佑,3,■,■,■,nan,nan,26,9,2,34.6,26.9,3.00,4,3,0,75.0,1,0.33,15,2,0,2,16.7,15,4,2,33.3,,,,,,,,
2021-02-07,東レアローズ,13,,野呂加南子,3,□,□,□,nan,nan,14,3,0,21.4,21.4,1.00,0,0,0,-,1,0.33,2,0,1,0,-12.5,2,1,0,50.0,,,,,,,,
2021-02-07,東レアローズ,14,,大崎琴未,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,1,25.0,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,15,,坂本侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,97,42,3,43.3,40.2,14.00,6,4,0,66.7,10,3.33,73,4,3,21,11.6,44,11,14,40.9,100,33,7,33.0,6,2.00,7.8,47.1
2021-02-07,JTマーヴェラス,1,,芥川愛加,5,■,■,■,■,■,10,3,0,30.0,30.0,0.60,0,0,0,-,3,0.60,10,0,0,3,7.5,1,1,0,100.0,,,,,,,,
2021-02-07,JTマーヴェラス,2,,林琴奈,5,■,■,■,■,■,41,14,2,34.1,29.3,2.80,4,2,0,50.0,4,0.80,19,0,2,8,7.9,24,9,4,45.8,,,,,,,,
2021-02-07,JTマーヴェラス,4,,橘井友香,4,□,□,□,□,nan,13,2,0,15.4,15.4,0.50,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,,,,,,,,
2021-02-07,JTマーヴェラス,5,,柴田真果,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,,,,,,,,
2021-02-07,JTマーヴェラス,6,,田中瑞稀,5,■,■,■,■,■,38,13,3,34.2,26.3,2.60,4,2,1,50.0,3,0.60,20,1,4,5,6.2,39,15,9,50.0,,,,,,,,
2021-02-07,JTマーヴェラス,7,,ヌクジャンタットダオ,5,■,■,■,■,■,23,12,2,52.2,43.5,2.40,0,0,0,-,7,1.40,16,0,0,7,10.9,0,0,0,-,,,,,,,,
2021-02-07,JTマーヴェラス,8,,籾井あき,5,■,■,■,■,■,4,2,1,50.0,25.0,0.40,0,0,0,-,1,0.20,12,1,2,5,14.6,0,0,0,-,,,,,,,,
2021-02-07,JTマーヴェラス,10,,ドルーズアンドレア,5,■,■,■,■,■,41,16,4,39.0,29.3,3.20,16,6,3,37.5,2,0.40,13,2,4,7,21.2,0,0,0,-,,,,,,,,
2021-02-07,JTマーヴェラス,11,,目黒優佳,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,10,0,0,4,10.0,9,5,2,66.7,,,,,,,,
2021-02-07,JTマーヴェラス,13,,西川有喜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,JTマーヴェラス,14,,ヒックマンジャスティス,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,1,1,0,100.0,,,,,,,,
2021-02-07,JTマーヴェラス,15,L,小幡真子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,8,1,70.8,,,,,,,,
2021-02-07,JTマーヴェラス,16,,和田由紀子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,JTマーヴェラス,17,,神田さくら,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,JTマーヴェラス,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,170,62,12,36.5,29.4,12.40,24,10,4,41.7,20,4.00,109,4,14,41,9.9,86,39,16,54.7,162,56,8,34.6,9,1.80,6.9,48.4
2021-02-07,デンソーエアリービーズ,1,,中元南,2,nan,nan,nan,□,■,10,4,0,40.0,40.0,2.00,1,0,0,0.0,0,-,3,0,0,1,8.3,8,3,2,50.0,,,,,,,,
2021-02-07,デンソーエアリービーズ,6,,田代佳奈美,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,1,0.20,15,0,0,4,6.7,0,0,0,-,,,,,,,,
2021-02-07,デンソーエアリービーズ,9,L,小口樹葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,デンソーエアリービーズ,10,,森谷史佳,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
